Feature ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
f903a88b547b46b4d728cdae2b4d31c9,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
37a7d7bfbe36537b2ce3d12f32bc0f9c,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
d8e048c4b15b27fe98027879d395eaa0,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,,
c9c2921eb54268151d7f1d11505949c1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
4d02aa001a5df54a89c7261d6bf78778,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,,,
348889749b50285e69d6c3575af5cb67,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
0db06e0794a25ee3f6c484a1c4706867,Bacteria,Acidobacteria,DA052,Ellin6513,,,
ad20d6b532b02cbce0b383c04d9e608a,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,,
23ce66e32978d93d438d2bbdaa28ef74,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Conexibacteraceae,Conexibacter,
d0d3136cde38a65f528989d9c3c6d519,Bacteria,Acidobacteria,Solibacteres,Solibacterales,,,
e47e8cf8a51ec112c9b931b2635d5edc,Archaea,Euryarchaeota,Thermoplasmata,E2,[Methanomassiliicoccaceae],,
5faa7f4a8bc3500bc0c719438b68370f,Archaea,Euryarchaeota,Thermoplasmata,E2,[Methanomassiliicoccaceae],,
abb4e07a9e07e1d2e772a0f30bd8580c,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptacidiphilus,
4aed1786d819ca14d44c11b7d8d2ac68,Archaea,Euryarchaeota,Thermoplasmata,E2,[Methanomassiliicoccaceae],,
1d89f3369ec79ffaa09a2b5d43897bfa,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,,
c65c8228d01379dc2a7ca3649c3d4f39,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
1b4a05933dd0c6c8fd0d18469dfa0e4d,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Paludibacter,
9a5bbc2f3973396fdd8781d110a2f69b,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,,
94c659a7132edd692384f488006d007b,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,,
520fb874c1405f7c1301a12d2317c91e,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
cb01905d1731579d872eef3f4fd0d846,Archaea,Euryarchaeota,Thermoplasmata,E2,[Methanomassiliicoccaceae],,
1ee1d08e357f006185b3439afe4616f4,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,
ed4c140a6e579bff6b33ed8b89d3afef,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,andropogonis
74a12836b488b0b72f1720832381c27e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,,
f2d5f7aa9315db4265474bf8021ff46c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,
9f2bcc28fe736e8f7b3188bbb0f48a86,Bacteria,WPS-2,,,,,
b82606d1a860428bc9b0c0346f35e910,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,,,
c3670ce77a074cbab536968f126a10be,Bacteria,Proteobacteria,Alphaproteobacteria,Ellin329,,,
88f47af8110e6502f13c16e2ef77afbf,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,
e50008cb18d658ce6ab6e87d492b73b6,Bacteria,Verrucomicrobia,Opitutae,[Cerasicoccales],[Cerasicoccaceae],,
39d7479492a1fea77611635877fc551e,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Rhabdochlamydiaceae,Candidatus Rhabdochlamydia,
85c2c3c786c86da08636d98cba8ce3c4,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,
baa7a3566620387f9d470491a869a31d,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,,,
8933321e7dbdf47e55a1ec83a6517e09,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Reyranella,massiliensis
0ec09836dc18bbb2c6da392244562bff,Bacteria,Verrucomicrobia,[Methylacidiphilae],Methylacidiphilales,,,
31b45f03b3a02a7b14494488d2d642b9,Bacteria,TM6,SBRH58,,,,
dbdb721f56accb32dac1823b673253db,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,,,
1edcf6859883ad4a3f62732f88902d4c,Bacteria,Acidobacteria,DA052,Ellin6513,,,
2b3d02d2831879486129100d8b7481a6,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
ae774e0af0825f46765b20d753372c93,Archaea,Euryarchaeota,Thermoplasmata,E2,[Methanomassiliicoccaceae],,
6ea7c6900e358dd7a59f17d013f7fa62,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
d628e4d8f9a33a789ca1339b07d291c8,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
55a0ebf72351e045c05ebaf4b8c956b4,Bacteria,Verrucomicrobia,[Methylacidiphilae],Methylacidiphilales,,,
bec9f11b666b0af39adf7a2d7d443514,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
b958a71f4273e39a41f2321f6aaa3f6d,Bacteria,Proteobacteria,Alphaproteobacteria,Ellin329,,,
04b1d472091cefbd377711509ce72b1b,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,bryophila
535e0ba3b712b69ce35a142b3fb03b9a,Bacteria,Acidobacteria,DA052,Ellin6513,,,
13cf9108c504d0690135505dbc76ab26,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],auto67_4W,,
f50b91aa2a656d33d6ec93e257d5eab3,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
e2825925662c54620279c5609332365c,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],auto67_4W,,
d5626fbfd5f465ab242d743bb81e9b72,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,campestris
5960a286bf08e454c60e161ed29800c8,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],,,
4478caa7dfc95abde101ab34a016de97,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
c3222163295d3da58f8bf27ff06458e0,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
ea238802c59b3dbb6923ed2c743d45dc,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
b64fb9e2898b6d41f39e21e4ccfcce2a,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,
d6b334479530239db7ed35fbaf0166f3,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Commensalibacter,intestini
2b0dcc0742d2ebb61b75006ed5cd336d,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Rickettsiella,
c925e94fcb121f6c3687559ccb0e8174,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
999c4f033c66185cf1fec98d4e36991c,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Salmonella,
75f72868f3c980762e2d264ae93c44db,Bacteria,WPS-2,,,,,
5694b229c138736d2e177069ec60a843,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,
51b18367d6bfd3f85a057062516114f2,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,,
6b80aa3f5ba2f461f8d525041188d07d,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Rhabdochlamydiaceae,Candidatus Rhabdochlamydia,
185261152fdcd2dd232fce24abadbda8,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],,,
74aeab0ce9e568e5509dacbb26c37b2d,Archaea,Euryarchaeota,Thermoplasmata,E2,[Methanomassiliicoccaceae],,
bbaa771ab347e67733922b44da432bef,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Frankiaceae,,
dec3bb6b66a1c74a76689dbe00b32ac6,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,,,
a27fe688ab5aaa514cf8b2d34cf7c112,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
b9d4a5a41821a7ff60dfb965d0d66684,Archaea,Euryarchaeota,Thermoplasmata,E2,[Methanomassiliicoccaceae],,
1f9e234941544429f49da5e829307d4d,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,Candidatus Koribacter,
8fbc1c1ccb4f50f46f6512a31e66f347,Archaea,Euryarchaeota,Thermoplasmata,E2,[Methanomassiliicoccaceae],,
52d1d74f360bdd0a1522397fba2d3c7e,Bacteria,Cyanobacteria,,,,,
686ba4a76fd35c6936d41dad495f78af,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
4ba644a3f3e447324c86dfd2e854daa0,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Edaphobacter,modestum
8a2b8db3b04d5730dedbc2b03483fde7,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Candidatus Azobacteroides,
3e857e72234377496456e42790cbbbfb,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,
bbd8cd4889edac54de7e2bc070b84aa0,Bacteria,Acidobacteria,TM1,,,,
9dee80e4073cbfd554a3373e1d819eb6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,,
3348e6f69408a9ddd35a87bc4404f3bd,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptacidiphilus,
63facfe891023d55ed08b915185e6be2,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],auto67_4W,,
383192fe2ef6a40fdb76216baacfa42d,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,
11e597b9f678b27e2c11d61ba4cc7327,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
9ed68e38e6cc8bbec8bcf510767ad9c6,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
906670e9759a7ff7996d552404ff1807,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
7132e3cf84f6ada102123b086cbcc9e0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Inquilinus,limosus
c62670b44a29de9e962dcb6ec27f77ed,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,,
53131eebb1cfa706739ef2ff6244ce49,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
148c5bf5b9195db6f0891d0709ac2615,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,
96caf965404abf1c0138d6a49b68c0e0,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
64c8b5f9048adf8c6edb54adebdcf756,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Paludibacter,
ae5cb21c53d58233c82e2809ed6eb85f,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Sporichthyaceae,Sporichthya,
a4d116e0d42124a1c65e8cfec8970efd,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Edaphobacter,
8d4a16d21ac0b0140b4f3d5ca4fabfe3,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,Candidatus Koribacter,
3e75c1cb68293276fb5334f17e0ce10c,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Edaphobacter,
9b670e26581eac56c0012f2105c231bf,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,
f309fcc7aee7f32fc3e370395f35da89,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,,
e687cdce59967717f2ad706842dc84e4,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
a0d4d89d5e9669540cecb667be46b4aa,Archaea,Euryarchaeota,Thermoplasmata,E2,[Methanomassiliicoccaceae],vadinCA11,
d2cb183f7d768a06c7d4f67d36fe5802,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
852169d3497c7888c320bf63a266b3a2,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,,
67cd63792e78e5c0624f90683f990e78,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],DA101,
5ea254c487b92f2466d74001c30d9063,Bacteria,Acidobacteria,DA052,Ellin6513,,,
0b292c44bfa007062e256c419779924c,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,Candidatus Koribacter,
d854d13d258f74d8954ae07b161c5790,Bacteria,Acidobacteria,Solibacteres,Solibacterales,,,
4e5bbb7f6615a06c0e39486e6efab139,Bacteria,WPS-2,,,,,
9e9214368d2cf554c7f10b9c0efa4812,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,,
1d6b4ade655ff7ff122985835e7f9e98,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acidocella,
8f00f42e5769288537702e9801e36884,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
b46f00b8d86a5caaad815a33a3201efe,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Rickettsiella,
4319696373120f25fc9ac879532a91e8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,,
6a8e568ec73a704620576448a9809af7,Bacteria,WPS-2,,,,,
45042065f73c1c5b6614fb99f33d9173,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Candidatus Azobacteroides,
f11333d042875f7c00c0a8fdd7568329,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
b7940a6d8da552d37fd2f672575e587d,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,,
4a2a7b67a0d14676e7453ca2d3328c2d,Archaea,Euryarchaeota,Thermoplasmata,E2,[Methanomassiliicoccaceae],,
8db25ca31f84337148297f8cbb1db8f2,Bacteria,Armatimonadetes,Armatimonadia,FW68,,,
79c57305e96814ba56e20b7d7917b845,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Wolbachia,
09fa91974315640fc835c695d7dd2eb2,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Candidatus Azobacteroides,
7dd4f9717ef91992e8e6d56fd43c497c,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,
53fea7a7548ed747ceeed0b496fbc163,Bacteria,Spirochaetes,Spirochaetes,Spirochaetales,Spirochaetaceae,Treponema,
dd72f5d51856425272f1c38f67e4256c,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,
3db2f65133d92274bf2cd939384de662,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,
8038fc815257f1fc309b6a41a545540c,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,,,
3ba16836c63a362c5c4bc33c732e8f76,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Granulicella,arctica
98c335091ede02fb1e2fd9b34c7ffc5a,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,bacteriovorus
c8f6884c7e670d3cd1c2715dc92d4b86,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,,
7693bfede45a3c3fa0f9cff125f62843,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,Candidatus Solibacter,
c6f30333a8beebf7334e2a0ee2406796,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
204f7f2c967d9af99e61015d3ee79063,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,
24026781f52b74ab7ecbb434d215301c,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Conexibacteraceae,Conexibacter,
ed54d70f3eb774b2eb80adc3604423e0,Bacteria,Lentisphaerae,[Lentisphaeria],Victivallales,Victivallaceae,,
324704cab1c71a284abf2e6d2877d61e,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
affe1e37c0236c47d25a68a20a559a1a,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],,,
d739b6ac211a2675ffb1f6d44cec435e,Bacteria,TM6,SBRH58,,,,
e287ec134c8f2b497f81dc88c8c42210,Bacteria,OD1,ZB2,,,,
3b4a5fcb88bec85b63bae3a15f603596,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,,
6dd20384406c048711d80a8246562f51,Bacteria,Lentisphaerae,[Lentisphaeria],Victivallales,Victivallaceae,,
c80978139a63ee3195b235282cf8be51,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Reyranella,massiliensis
7f20d9de222204fe2a620da778545e83,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
ec31ff665a72a38dd406741ce1f55e33,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
ba299d286eb56fbe1740747ad5e86120,Archaea,Euryarchaeota,Thermoplasmata,E2,[Methanomassiliicoccaceae],,
05ecd33cf919d283eb2feecf04512a38,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,
738696bc67e0f3f028934cb40246c52e,Bacteria,Cyanobacteria,4C0d-2,MLE1-12,,,
b08f7571614263861716b5a9f74d0316,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
e8d32ec85d41fb3a46196bdc15cf310f,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,,
963ca333f7593abf578a1f3b23ef1f62,Bacteria,OP3,koll11,GIF10,kpj58rc,,
ecc59baed5a5cd08f5edfbb9f2563758,Archaea,Euryarchaeota,Thermoplasmata,E2,[Methanomassiliicoccaceae],,
3d2556f7234c1d39dfe0b587df6b17a5,Bacteria,Acidobacteria,TM1,,,,
9390fdcd62466949529984abf52cae4d,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,,,
94fdde630c5613551a5fceeb6ee8e24f,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
6534245152f8427ca72f6690f8a4e2ce,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
e143c7a2f16baf5eede764a5b53b0756,Bacteria,Proteobacteria,Alphaproteobacteria,Ellin329,,,
f045bdf7807766814e7b26ca96fcefa6,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,
5ecbd7cc8b1761b00b2b9da680125ced,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
59893d055ff084af5d4b1bb2dc10a486,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,,
3545e3722754a1cc3c18aef229136a41,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Rhabdochlamydiaceae,Candidatus Rhabdochlamydia,
9ad8e13584060b4d038fd4033a86751b,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
33020db0b8ad9c35e493a5f68d19bce3,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,,
d8c03ba5a8b5eff8d2554f65b90760b4,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,
d3a3b1089fe2be8c97a74f43b83041dc,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],auto67_4W,,
aaae44fe386ae7b1816123519c234b7a,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
5f5316abec8dd6c24657c4d5b8e55daf,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Aquicella,
197268369bbb6129aa3504b5b185791c,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,,
9b4f682c18fb0a09e0fef383817d919c,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,indistinctus
6f431fedcee83101f5e8c8ada7ba11b9,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
00ca2bcc4610b2680e6766a3aceb8343,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,
da58b333ac58c5beb3ad2bbfe6956cf3,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
383f1eb28a380d837494b24b5bd08f7e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acidocella,
2db9fef467e5274fdcc218121aeffd5c,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,
96d732cbc2a3ef17c5407a74bdca6de8,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,Candidatus Solibacter,
8d9cde97549906cb18c3be2a49188e53,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,
72d2f73a857481738c776e65c14df3b7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,,
a94eb75342d50e4eba6efa44e3d155e1,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
85c158c2bbcef61ca6a9098553fa02b0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acidocella,
b839b1721e615bc766adc939ed5a928a,Archaea,Euryarchaeota,Thermoplasmata,E2,[Methanomassiliicoccaceae],,
5e0cac147f989a0eec9729e2113ad3b5,Archaea,Euryarchaeota,Thermoplasmata,E2,[Methanomassiliicoccaceae],,
458ac64ae825e095ffbc96cc1f9d02a7,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,
f87843a5fc247edf1bcd54d650076c87,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,
913c3cdcbaedf55f4345bcc1122f0147,Bacteria,Armatimonadetes,[Fimbriimonadia],[Fimbriimonadales],[Fimbriimonadaceae],Fimbriimonas,
ea39c259114f74674736423100d39451,Archaea,Euryarchaeota,Thermoplasmata,E2,[Methanomassiliicoccaceae],,
54f4f75b876e2af06a784fe53bc64c4a,Bacteria,Proteobacteria,Betaproteobacteria,,,,
427c1174302456071ea390316c44e62f,Archaea,Euryarchaeota,Thermoplasmata,E2,[Methanomassiliicoccaceae],,
5d30af0115c271c2f2ad996beb246ac0,Bacteria,Verrucomicrobia,[Methylacidiphilae],Methylacidiphilales,,,
37ee1df022c5e36a24dcf49e8f17a08b,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
bc3cec6035b6ef927cb9c5b1eb3242a4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,,
3280efb71ffcd8756ad9b95f230f0aba,Bacteria,WPS-2,,,,,
1a36acf6ad3d32c8bcd637c5b5ce4e54,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,
e88326445954813745c2daf250a18048,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
456e63f8d6ae78fdb946d7b2ee7c6375,Bacteria,Acidobacteria,DA052,Ellin6513,,,
a45518ab3d83ff0e610dc53cb44447f7,Archaea,Euryarchaeota,Thermoplasmata,E2,[Methanomassiliicoccaceae],,
476e312dcb768bf71741604fb963ef45,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,,
43dd8f307773418b42126ec2f6613b73,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,
e5271bbd66a15d5d37a911f5e5051e12,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Candidatus Azobacteroides,
fc814a30e0068e35f8679e44f36ece95,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],,,
14c3947610eec68761a3cbd81a61e02e,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
dc383204682b6cf4ef4faadc7da72d0e,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,,,
2024f7eea5f3dac9b46584a996444b92,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,
498ed5e6ef6f4617152f84e7e57d081f,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinosynnemataceae,,
ccdb96482239e5d302fd859f43c7eb89,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Bryocella,elongata
3b1c53efab65ca56b8311ee3944d01a1,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,,
18e55fb766a8f1c3ac7332621b592a35,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,Candidatus Koribacter,
009a5b888cec0f2540674f3d511801c5,Bacteria,Gemmatimonadetes,Gemmatimonadetes,,,,
a4a5a28a676b082e2c986de93c53a466,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
162e48516b287030b5dddc0af379d48e,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
aac391a8c8683bd978f247a160cf3d66,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,
c8aa1985fcbf86bac6885e6d49dbae59,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
be5a14a087537dddc66c8e3fe1dd7bcc,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],,,
17c8533588eaad6926fae089dfa1bfe3,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,
c4a455399731f5fa0764f028e4a2b919,Bacteria,Proteobacteria,Alphaproteobacteria,Ellin329,,,
8c996eeef64dfbd3659b279e33ab5aed,Bacteria,Armatimonadetes,[Fimbriimonadia],[Fimbriimonadales],[Fimbriimonadaceae],Fimbriimonas,
cdf76ca63ac7834a05f38222f808f21c,Bacteria,Acidobacteria,Solibacteres,Solibacterales,,,
a8dc1c1b6ac954c9d7f1df10d6cfc986,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,,
98edf1d6e0a4a21ba81698518b515ca4,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Acidopila,rosea
490c3366be71ff1e4d9b22207806876f,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,Candidatus Koribacter,
